id_trades|trade_usd|kg|quantity|id_flow|id_year|id_quantity|id_code|id_country
1055|255016.0|23694.0|120.0|1|15|1|6935|158
1056|1142647.0|10257.0|597.0|2|15|1|6935|158
1057|1075570.0|680000.0||2|15|3|6936|158
1058|1063.0|4.0|2.0|1|15|1|6940|158
1059|103641.0|4650.0|29.0|1|15|1|6941|158
1060|210.0|77.0|2.0|2|15|1|6941|158
1061|73669.0|2451.0|23.0|1|15|1|6945|158
1062|141201.0|12018.0||1|15|3|6946|158
1063|18472.0|1236.0||2|15|3|6946|158
1064|577.0|12.0|0.0|1|15|1|6947|158
1065|177582.0|297033.0|2.0|1|16|1|6925|158
1066|1305314.0|101692.0|41849.0|1|16|1|6931|158
1067|141905.0|13143.0|730.0|2|16|1|6931|158
1068|384529.0|18644.0||1|16|3|6933|158
1069|2040260.0|114264.0|110.0|1|16|1|6934|158
1070|399613.0|13197.0|9.0|2|16|1|6934|158
1071|932938.0|104562.0|2855.0|1|16|1|6935|158
1072|2312475.0|1990739.0||2|16|3|6936|158
1073|267826.0|5857.0||1|16|3|6941|158
1074|221238.0|3795.0|70.0|1|16|1|6945|158
1075|46048.0|12183.0||1|16|3|6946|158
1076|414029.0|30495.0|3.0|1|17|1|6925|158
1077|652166.0|2120397.0||1|17|3|6928|158
1078|96308482.0|19235360.0||2|17|3|6928|158
1079|116605.0|5723.0||2|17|3|6931|158
1080|851187.0|87797.0|14737.0|1|17|1|6931|158
1081|111094.0|21582.0|1.0|1|17|1|6933|158
1082|2202004.0|154969.0|937.0|1|17|1|6934|158
1083|73154.0|12675.0|66.0|1|17|1|6935|158
1084|1386782.0|16860.0|798.0|2|17|1|6935|158
1085|336206.0|58307.0||1|17|3|6936|158
1086|128003.0|5088.0||1|17|3|6941|158
1087|501862.0|21657.0||1|17|3|6946|158
1088|842222.0|79064.0|17054.0|1|18|1|6931|158
1089|127921.0|1689.0|77.0|2|18|1|6931|158
1090|3518.0|2050.0|15.0|1|18|1|6933|158
1091|1288363.0|52278.0|31.0|1|18|1|6934|158
1092|1100883.0|27693.0||2|18|3|6935|158
1093|87039.0|13379.0|290.0|1|18|1|6935|158
1094|80918.0|4236.0||1|18|3|6946|158
1095|383477.0|13900.0|14.0|1|19|1|6925|158
1096|2732558.0|1867851.0||1|19|3|6928|158
1097|72054614.0|21344835.0||2|19|3|6928|158
1098|468427.0|79428.0|15106.0|1|19|1|6931|158
1099|530531.0|5290.0|294.0|2|19|1|6931|158
1100|2075174.0|133518.0|85.0|1|19|1|6934|158
1101|214867.0|15610.0|64.0|1|19|1|6935|158
1102|974768.0|35974.0|1034.0|2|19|1|6935|158
1103|5082312.0|4452000.0||2|19|3|6936|158
1104|623190.0|897000.0|3.0|2|19|1|6938|158
1105|27033.0|2883.0||1|19|3|6946|158
1106|134272.0|4700.0||2|19|3|6946|158
1107|2822965.0|3278388.0|12.0|1|20|1|6925|158
1108|3165701.0|3579135.0|10.0|2|20|1|6925|158
1109|4297616.0|3612500.0||1|20|3|6926|158
1110|7498013.0|4772650.0||2|20|3|6926|158
1111|28769888.0|11760000.0||1|20|3|6928|158
1112|69768650.0|21061221.0||2|20|3|6928|158
1113|442166.0|89066.0|23677.0|1|20|1|6931|158
1114|31245.0|615.0|28.0|2|20|1|6931|158
1115|52182.0|1382.0|28.0|2|20|1|6933|158
1116|2719256.0|124374.0|97.0|1|20|1|6934|158
1117|125834.0|7335.0|617.0|1|20|1|6935|158
1118|900632.0|39375.0|1187.0|2|20|1|6935|158
1119|17601653.0|19793910.0||2|20|3|6936|158
1120|21862297.0|14289998.0|46.0|1|20|1|6936|158
1121|11260.0|||1|20|3|6938|158
1122|44355.0|500000.0|1.0|2|20|1|6938|158
1123|216902.0|650000.0|1.0|2|20|1|6940|158
1124|266142.0|16706.0|38.0|1|20|1|6941|158
1125|12719.0|460.0|7.0|1|20|1|6945|158
1126|641216.0|579444.0||1|20|3|6946|158
1127|7794.0|42480.0||2|20|3|6946|158
1128|18588.0|3238.0||1|20|3|6947|158
1129|6076.0|||2|20|3|6947|158
1130|351114.0|489500.0|4.0|1|21|1|6925|158
1131|297368.0|437535.0|4.0|2|21|1|6925|158
1132|6106406.0|3680000.0|9.0|1|21|1|6926|158
1133|6207740.0|3680500.0|9.0|2|21|1|6926|158
1134|21142739.0|20587950.0|53.0|1|21|1|6928|158
1135|32736494.0|24027078.0|52.0|2|21|1|6928|158
1136|23.0|4.0|6.0|1|21|1|6929|158
1137|470320.0|72060.0|17606.0|1|21|1|6931|158
1138|36936.0|6312.0|642.0|2|21|1|6931|158
1139|20258.0|5146.0|7.0|1|21|1|6933|158
1140|209633.0|18980.0|12.0|2|21|1|6933|158
1141|219764.0|27050.0|35.0|1|21|1|6934|158
1142|131721.0|80750.0|3.0|2|21|1|6934|158
1143|11209.0|800.0|1.0|4|21|1|6934|158
1144|247402.0|12772.0|123.0|1|21|1|6935|158
1145|860578.0|66682.0|3159.0|2|21|1|6935|158
1146|1975.0|210.0|3.0|4|21|1|6935|158
1147|9609823.0|12661000.0|42.0|1|21|1|6936|158
1148|8215838.0|13597500.0|42.0|2|21|1|6936|158
1149|40634.0|712000.0|6.0|1|21|1|6938|158
1150|10780.0|150000.0|3.0|2|21|1|6938|158
1151|47161.0|3410.0|37.0|1|21|1|6941|158
1152|1642907.0|527000.0|3.0|2|21|1|6941|158
1153|1071.0|25.0|1.0|1|21|1|6945|158
1154|447911.0|567464.0|135.0|1|21|1|6946|158
1155|1629.0|3900.0|8.0|2|21|1|6946|158
1156|466912.0|1875560.0|8.0|1|9|1|6925|158
1157|1623379.0|2779444.0|22.0|2|9|1|6925|158
1158|4608425.0|3599000.0|9.0|1|9|1|6926|158
1159|4660263.0|3601496.0|9.0|2|9|1|6926|158
1160|4215845.0|23048640.0|46.0|1|9|1|6928|158
1161|15748272.0|24921070.0|46.0|2|9|1|6928|158
1162|304213.0|53467.0|12970.0|1|9|1|6931|158
1163|28996.0|1936.0|1037.0|2|9|1|6931|158
1164|34361.0|6914.0|15.0|1|9|1|6933|158
1165|26475.0|1096.0|20.0|2|9|1|6933|158
1166|145642.0|19958.0|1266.0|1|9|1|6934|158
1167|2994.0|1100.0|1.0|2|9|1|6934|158
1168|159028.0|13876.0|186.0|1|9|1|6935|158
1169|3385487.0|173678.0|3856.0|2|9|1|6935|158
1170|5633957.0|12605786.0|43.0|1|9|1|6936|158
1171|6443174.0|12926586.0|44.0|2|9|1|6936|158
1172|49875.0|300000.0|1.0|4|9|1|6936|158
1173|188226.0|185000.0|1.0|1|9|1|6938|158
1174|230203.0|896510.0|33.0|2|9|1|6938|158
1175|188226.0|185000.0|1.0|4|9|1|6938|158
1176|2574.0|395.0|56.0|1|9|1|6940|158
1177|43483.0|42140.0|541.0|2|9|1|6940|158
1178|39321.0|2259.0|206.0|1|9|1|6941|158
1179|5180.0|215.0|11.0|1|9|1|6945|158
1180|3671.0|9.0|2.0|2|9|1|6945|158
1181|16460.0|21090.0|113.0|1|9|1|6946|158
1182|9709.0|22357.0|147.0|2|9|1|6946|158
1183|2565474.0|4426083.0|16.0|1|22|1|6925|158
1184|2545064.0|3357245.0|9.0|2|22|1|6925|158
1185|4790835.0|3459500.0|8.0|1|22|1|6926|158
1186|5455970.0|3859500.0|9.0|2|22|1|6926|158
1187|9604674.0|11384656.0|28.0|1|22|1|6928|158
1188|26529766.0|20855912.0|49.0|2|22|1|6928|158
1189|192850.0|22905.0|4039.0|1|22|1|6931|158
1190|7862.0|3190.0|7.0|2|22|1|6931|158
1191|62661.0|4825.0|320.0|1|22|1|6933|158
1192|16761.0|2570.0|17.0|2|22|1|6933|158
1193|258756.0|103208.0|39.0|1|22|1|6934|158
1194|91292.0|4233.0|7.0|2|22|1|6934|158
1195|142103.0|9137.0|895.0|1|22|1|6935|158
1196|2920078.0|202005.0|901.0|2|22|1|6935|158
1197|7207702.0|15099000.0|51.0|1|22|1|6936|158
1198|6920282.0|14529000.0|50.0|2|22|1|6936|158
1199|140166.0|580000.0|1.0|1|22|1|6938|158
1200|8274.0|93500.0|1.0|2|22|1|6939|158
1201|625.0|120.0|22.0|1|22|1|6940|158
1202|57906.0|4493.0|7.0|1|22|1|6941|158
1203|38264.0|11413.0|110.0|1|22|1|6946|158
1204|16663.0|11500.0|47.0|2|22|1|6946|158
1205|4681.0|252.0|13.0|1|22|1|6947|158
1206|33369949.0|12505150.0|15.0|1|10|1|6925|158
1207|33300656.0|11859353.0|14.0|2|10|1|6925|158
1208|3771057.0|2460000.0|6.0|1|10|1|6926|158
1209|3792421.0|2460000.0|6.0|2|10|1|6926|158
1210|2413795.0|9015100.0|25.0|1|10|1|6928|158
1211|17453251.0|14859789.0|30.0|2|10|1|6928|158
1212|188823.0|28029.0|3265.0|1|10|1|6931|158
1213|1629.0|268.0|9.0|2|10|1|6931|158
1214|18369.0|4470.0|5.0|1|10|1|6933|158
1215|6385.0|486.0|12.0|2|10|1|6933|158
1216|180262.0|17053.0|67.0|1|10|1|6934|158
1217|34229.0|2450.0|1.0|2|10|1|6934|158
1218|55897.0|7523.0|36.0|1|10|1|6935|158
1219|139572.0|17053.0|565.0|2|10|1|6935|158
1220|5425803.0|10195304.0|34.0|1|10|1|6936|158
1221|5974953.0|9492024.0|35.0|2|10|1|6936|158
1222|65022.0|1678500.0|2.0|2|10|1|6938|158
1223|4278.0|1910.0|276.0|1|10|1|6940|158
1224|97786.0|544461.0|531.0|2|10|1|6940|158
1225|135542.0|313093.0|39.0|1|10|1|6941|158
1226|13189.0|300000.0|2.0|2|10|1|6941|158
1227|13629.0|608.0|6.0|1|10|1|6945|158
1228|12521.0|580.0|4.0|2|10|1|6945|158
1229|43133.0|16405.0|141.0|1|10|1|6946|158
1230|5261.0|22192.0|23.0|2|10|1|6946|158
1231|7174.0|847.0|847.0|1|23|2|6925|158
1232|6653467.0|4424500.0|4424500.0|1|23|2|6926|158
1233|6682854.0|4369125.0|4369125.0|2|23|2|6926|158
1234|3975306.0|13250000.0|13250000.0|1|23|2|6928|158
1235|35130130.0|22862546.0|22862546.0|2|23|2|6928|158
1236|175465.0|26729.0|26729.0|1|23|2|6931|158
1237|5480.0|268.0|268.0|2|23|2|6931|158
1238|37953.0|6721.0|6721.0|1|23|2|6933|158
1239|42881.0|6800.0|6800.0|2|23|2|6933|158
1240|110729.0|67854.0|67854.0|1|23|2|6934|158
1241|642.0|4500.0|4500.0|2|23|2|6934|158
1242|115619.0|6763.0|6763.0|1|23|2|6935|158
1243|292804.0|27814.0|27814.0|2|23|2|6935|158
1244|7937723.0|3515000.0|3515000.0|1|23|2|6936|158
1245|7721238.0|3059000.0|3059000.0|2|23|2|6936|158
1246|68053.0|20261.0|20261.0|1|23|2|6940|158
1247|1947815.0|240852.0|240852.0|1|23|2|6941|158
1248|1568426.0|1516000.0|1516000.0|2|23|2|6941|158
1249|1922.0|296.0|296.0|1|23|2|6945|158
1250|42104.0|48557.0|48557.0|1|23|2|6946|158
1251|163658.0|264342.0|264342.0|2|23|2|6946|158
1252|4566.0|7500.0|7500.0|1|23|2|6947|158
1253|10442.0|25000.0|25000.0|2|23|2|6947|158
1254|4052.0|47000.0|47000.0|1|1|2|6925|158
1255|830820.0|836000.0|836000.0|1|1|2|6926|158
1256|2050669.0|1572000.0|1572000.0|2|1|2|6926|158
1257|37754092.0|20599000.0|20599000.0|1|1|2|6928|158
1258|112710720.0|34918260.0|34918260.0|2|1|2|6928|158
1259|173538.0|20810.0|20810.0|1|1|2|6931|158
1260|7241.0|284.0|284.0|2|1|2|6931|158
1261|20070.0|5081.0|5081.0|1|1|2|6933|158
1262|25098.0|3312.0|3312.0|2|1|2|6933|158
1263|404882.0|85796.0|85796.0|1|1|2|6934|158
1264|3525.0|1500.0|1500.0|2|1|2|6934|158
1265|59040.0|7645.0|7645.0|1|1|2|6935|158
1266|154088.0|24047.0|24047.0|2|1|2|6935|158
1267|12913735.0|6950750.0|6950750.0|1|1|2|6936|158
1268|10872296.0|6102760.0|6102760.0|2|1|2|6936|158
1269|3350.0|7187.0|7187.0|1|1|2|6938|158
1270|181270.0|291902.0|291902.0|1|1|2|6940|158
1271|10134.0|54597.0|54597.0|2|1|2|6940|158
1272|471235.0|30904.0|30904.0|1|1|2|6941|158
1273|1574.0|382.0|382.0|1|1|2|6945|158
1274|141873.0|8618.0|8618.0|1|1|2|6946|158
1275|125866.0|343250.0|343250.0|2|1|2|6946|158
1276|4684.0|165132.0|165132.0|1|1|2|6947|158
1277|1981196.0|2229000.0|2229000.0|1|2|2|6926|158
1278|3891412.0|1530500.0|1530500.0|2|2|2|6926|158
1279|17762320.0|7318750.0|7318750.0|1|2|2|6928|158
1280|101001024.0|23368562.0|23368562.0|2|2|2|6928|158
1281|4566.0|796.0|796.0|1|2|2|6929|158
1282|9654.0|1625.0|1625.0|2|2|2|6929|158
1283|133838.0|11090.0|11090.0|1|2|2|6931|158
1284|30791.0|2043.0|2043.0|2|2|2|6931|158
1285|45627.0|5184.0|5184.0|1|2|2|6933|158
1286|186177.0|82206.0|82206.0|2|2|2|6933|158
1287|324985.0|50983.0|50983.0|1|2|2|6934|158
1288|2450.0|17000.0|17000.0|2|2|2|6934|158
1289|96500.0|12439.0|12439.0|1|2|2|6935|158
1290|130218.0|27149.0|27149.0|2|2|2|6935|158
1291|1441958.0|1698000.0|1698000.0|1|2|2|6936|158
1292|1745419.0|1548000.0|1548000.0|2|2|2|6936|158
1293|20803.0|2026.0|2026.0|1|2|2|6938|158
1294|488672.0|751479.0|751479.0|1|2|2|6940|158
1295|100602.0|543843.0|543843.0|2|2|2|6940|158
1296|407934.0|88702.0|88702.0|1|2|2|6941|158
1297|943273.0|760562.0|760562.0|2|2|2|6941|158
1298|1879.0|457.0|457.0|1|2|2|6945|158
1299|195303.0|848291.0|848291.0|1|2|2|6946|158
1300|101421.0|357812.0|357812.0|2|2|2|6946|158
1301|52019.0|1670812.0|1670812.0|1|2|2|6947|158
1302|249156.0|97000.0|97000.0|1|3|2|6928|158
1303|82809176.0|24453948.0|24453948.0|2|3|2|6928|158
1304|291117.0|24852.0|24852.0|1|3|2|6931|158
1305|23696.0|12000.0|12000.0|2|3|2|6933|158
1306|412452.0|86379.0|86379.0|1|3|2|6934|158
1307|62325.0|10650.0|10650.0|1|3|2|6935|158
1308|288028.0|45173.0|45173.0|2|3|2|6935|158
1309|13604.0|2875.0|2875.0|1|3|2|6940|158
1310|101773.0|491691.0|491691.0|1|4|2|6928|158
1311|68474184.0|18992936.0|18992936.0|2|4|2|6928|158
1312|47419.0|6527.0|6527.0|1|4|2|6931|158
1313|17975.0|5573.0|5573.0|2|4|2|6933|158
1314|58169.0|15681.0|15681.0|1|4|2|6934|158
1315|76589.0|10353.0|10353.0|1|4|2|6935|158
1316|290889.0|39169.0|39169.0|2|4|2|6935|158
1317|20494.0|11144.0|11144.0|1|4|2|6940|158
1318|53.0|449.0|449.0|1|5|2|6925|158
1319|370329.0|4872000.0|4872000.0|2|5|2|6925|158
1320|4219.0|213000.0|213000.0|1|5|2|6926|158
1321|16361.0|3200000.0|3200000.0|2|5|2|6926|158
1322|362750.0|123040.0|123040.0|1|5|2|6928|158
1323|59386260.0|210589808.0|210589808.0|2|5|2|6928|158
1324|975.0|30000.0|30000.0|2|5|2|6929|158
1325|52090.0|4056.0|4056.0|1|5|2|6931|158
1326|889.0|1717.0|1717.0|2|5|2|6931|158
1327|2490.0|270.0|270.0|1|5|2|6933|158
1328|7843.0|1500.0|1500.0|2|5|2|6933|158
1329|44245.0|3444.0|3444.0|1|5|2|6934|158
1330|26565.0|650000.0|650000.0|2|5|2|6934|158
1331|152590.0|20169.0|20169.0|1|5|2|6935|158
1332|358400.0|566945.0|566945.0|2|5|2|6935|158
1333|45217.0|15760000.0|15760000.0|2|5|2|6936|158
1334|265410.0|2150000.0|2150000.0|2|5|2|6938|158
1335|74292.0|17500.0|17500.0|1|5|2|6940|158
1336|166.0|14.0|14.0|1|5|2|6941|158
1337|1141.0|128.0|128.0|1|5|2|6945|158
1338|442.0|50.0|50.0|1|5|2|6946|158
1339|14547.0|1295000.0|1295000.0|2|5|2|6946|158
1340|7440.0|453002.0|453002.0|1|5|2|6947|158
1341|9180.0|87000.0|87000.0|2|5|2|6947|158
1342|876091.0|77106.0|5907.0|1|7|1|6931|159
1343|1179844.0|44582.0|2037.0|2|7|1|6931|159
1344|49222.0|1450.0|4.0|4|7|1|6931|159
1345|8123950.0|487975.0|86.0|1|7|1|6933|159
1346|22058203.0|1045184.0|185.0|2|7|1|6933|159
1347|105963.0|11000.0|1.0|4|7|1|6933|159
1348|6696768.0|264267.0|92.0|1|7|1|6934|159
1349|9243779.0|361051.0|57.0|2|7|1|6934|159
1350|3631580.0|179537.0|2104.0|1|7|1|6935|159
1351|3103491.0|128961.0|860.0|2|7|1|6935|159
1352|4951712.0|2227284.0||1|7|3|6936|159
1353|1450682.0|12591.0|269.0|1|7|1|6941|159
1354|1424812.0|26930.0|503.0|2|7|1|6941|159
1355|24585.0|1531.0|27.0|1|7|1|6945|159
1356|37591.0|354.0|7.0|2|7|1|6945|159
1357|25404.0|7904.0|217.0|1|7|1|6946|159
1358|4232.0|143.0|141.0|2|7|1|6946|159
1359|2749.0|81.0||2|8|3|6928|159
1360|795768.0|56500.0|3.0|1|8|1|6929|159
1361|931471.0|85256.0|8196.0|1|8|1|6931|159
1362|1515396.0|40810.0|438.0|2|8|1|6931|159
1363|11176743.0|618079.0|62.0|1|8|1|6933|159
1364|27437512.0|1141812.0|209.0|2|8|1|6933|159
1365|277741.0|30000.0|3.0|4|8|1|6933|159
1366|9064762.0|279295.0|80.0|1|8|1|6934|159
1367|15523030.0|521368.0|70.0|2|8|1|6934|159
1368|3762449.0|164965.0|1400.0|1|8|1|6935|159
1369|3376913.0|107995.0|960.0|2|8|1|6935|159
1370|2858.0|144.0|7.0|4|8|1|6935|159
1371|485156.0|200000.0|1.0|2|8|1|6938|159
1372|16579.0|1700.0|1.0|2|8|1|6940|159
1373|1025667.0|9615.0|235.0|1|8|1|6941|159
1374|1061451.0|23723.0|446.0|2|8|1|6941|159
1375|52731.0|1179.0|35.0|1|8|1|6945|159
1376|57311.0|664.0|22.0|2|8|1|6945|159
1377|85216.0|4841.0|198.0|1|8|1|6946|159
1378|2352.0|37.0|12.0|2|8|1|6946|159
1379|1177504.0|135000.0|2.0|1|11|1|6925|159
1380|33001.0|1391.0||2|11|3|6928|159
1381|130816.0|30000.0|1.0|1|11|1|6929|159
1382|895414.0|79664.0|10638.0|1|11|1|6931|159
1383|1756565.0|48849.0|708.0|2|11|1|6931|159
1384|6292658.0|369276.0|49.0|1|11|1|6933|159
1385|19470779.0|730232.0|155.0|2|11|1|6933|159
1386|14195132.0|407473.0|66.0|1|11|1|6934|159
1387|51252284.0|1337358.0|186.0|2|11|1|6934|159
1388|2194449.0|93718.0|1217.0|1|11|1|6935|159
1389|2512063.0|89870.0|1149.0|2|11|1|6935|159
1390|374241.0|200000.0|1.0|1|11|1|6938|159
1391|57135.0|8663.0|2.0|1|11|1|6940|159
1392|736818.0|7546.0|131.0|1|11|1|6941|159
1393|805091.0|14681.0|214.0|2|11|1|6941|159
1394|30735.0|1211.0|24.0|1|11|1|6945|159
1395|9672.0|98.0|4.0|2|11|1|6945|159
1396|300232.0|119428.0|1990.0|1|11|1|6946|159
1397|5915.0|485.0|73.0|2|11|1|6946|159
1398|2086.0|12.0|1.0|2|12|1|6925|159
1399|993875.0|76772.0|4838.0|1|12|1|6931|159
1400|1603879.0|44260.0|365.0|2|12|1|6931|159
1401|65008.0|1875.0|5.0|4|12|1|6931|159
1402|8162653.0|492363.0|70.0|1|12|1|6933|159
1403|26130570.0|1108795.0|285.0|2|12|1|6933|159
1404|9998683.0|402012.0|128.0|1|12|1|6934|159
1405|35505159.0|945959.0|187.0|2|12|1|6934|159
1406|4772519.0|147312.0|1560.0|1|12|1|6935|159
1407|3590243.0|119677.0|1564.0|2|12|1|6935|159
1408|1391255.0|64900.0|3.0|1|12|1|6940|159
1409|1420596.0|63100.0|4.0|2|12|1|6940|159
1410|693282.0|30780.0|112.0|1|12|1|6941|159
1411|532174.0|32798.0|457.0|2|12|1|6941|159
1412|20207.0|943.0|35.0|1|12|1|6945|159
1413|8901.0|181.0|6.0|2|12|1|6945|159
1414|228463.0|206585.0|229.0|1|12|1|6946|159
1415|166168.0|33273.0|1225.0|2|12|1|6946|159
1416|17045.0|3640.0|1.0|1|13|1|6929|159
1417|1202451.0|86844.0|6979.0|1|13|1|6931|159
1418|1776031.0|42010.0|1576.0|2|13|1|6931|159
1419|19619.0|500.0|1.0|4|13|1|6931|159
1420|5389346.0|257594.0|49.0|1|13|1|6933|159
1421|29964909.0|1034063.0|295.0|2|13|1|6933|159
1422|27312291.0|784096.0|197.0|1|13|1|6934|159
1423|32998465.0|976336.0|234.0|2|13|1|6934|159
1424|1711510.0|83733.0|1918.0|1|13|1|6935|159
1425|1533687.0|63706.0|2025.0|2|13|1|6935|159
1426|12202440.0|143917.0||1|13|3|6936|159
1427|6218.0|258.0|4.0|1|13|1|6940|159
1428|3912425.0|10127000.0|1.0|2|13|1|6940|159
1429|806962.0|16170.0|105.0|1|13|1|6941|159
1430|475867.0|31569.0|503.0|2|13|1|6941|159
1431|9657.0|399.0|16.0|1|13|1|6945|159
1432|4154.0|150.0|3.0|2|13|1|6945|159
1433|449821.0|6767.0|113.0|1|13|1|6946|159
1434|527108.0|111246.0|3630.0|2|13|1|6946|159
1435|404943.0|60000.0||2|14|3|6925|159
1436|832805.0|59332.0|3291.0|1|14|1|6931|159
1437|1141494.0|27362.0|904.0|2|14|1|6931|159
1438|2830258.0|156001.0|40.0|1|14|1|6933|159
1439|28260293.0|977556.0|261.0|2|14|1|6933|159
1440|18151379.0|601051.0|215.0|1|14|1|6934|159
1441|23591423.0|887270.0|229.0|2|14|1|6934|159
1442|1987131.0|107661.0|2730.0|1|14|1|6935|159
1443|1690887.0|76051.0|2125.0|2|14|1|6935|159
1444|40332559.0|396001.0||1|14|3|6941|159
1445|192078.0|8044.0|132.0|2|14|1|6941|159
1446|35964.0|1582.0|11.0|1|14|1|6945|159
1447|20378.0|556.0|10.0|2|14|1|6945|159
1448|268967.0|14929.0||1|14|3|6946|159
1449|396498.0|79343.0||2|14|3|6946|159
1450|702991.0|38000.0||1|15|3|6925|159
1451|4934398.0|202000.0||2|15|3|6925|159
1452|1200000.0|658000.0||1|15|3|6928|159
1453|1224836.0|90259.0|8973.0|1|15|1|6931|159
1454|2044205.0|40287.0|453.0|2|15|1|6931|159
1455|5267687.0|260772.0|69.0|1|15|1|6933|159
1456|51108593.0|1156586.0|203.0|2|15|1|6933|159
1457|118400.0|4200.0|1.0|4|15|1|6933|159
1458|26600374.0|885339.0|306.0|1|15|1|6934|159
1459|26642091.0|734151.0|191.0|2|15|1|6934|159
1460|86430.0|3800.0|1.0|4|15|1|6934|159
1461|3742300.0|150569.0|2242.0|1|15|1|6935|159
1462|1765954.0|77721.0|1986.0|2|15|1|6935|159
1463|453334.0|36146.0|2.0|1|15|1|6938|159
1464|375882.0|50710.0|2.0|2|15|1|6938|159
1465|740296.0|28520.0|711.0|1|15|1|6941|159
1466|344350.0|11206.0|534.0|2|15|1|6941|159
1467|38403.0|457.0||2|15|3|6945|159
1468|72330.0|1895.0|23.0|1|15|1|6945|159
1469|167187.0|7233.0||1|15|3|6946|159
1470|54640.0|3002.0||2|15|3|6946|159
1471|1530926.0|85000.0||2|16|3|6928|159
1472|66516.0|8620.0||1|16|3|6929|159
1473|2220934.0|119648.0|14759.0|1|16|1|6931|159
1474|2273039.0|41206.0|863.0|2|16|1|6931|159
1475|11160590.0|496914.0|129.0|1|16|1|6933|159
1476|73715958.0|1911252.0|318.0|2|16|1|6933|159
1477|86412573.0|2100145.0|606.0|1|16|1|6934|159
1478|73009801.0|1575067.0|341.0|2|16|1|6934|159
1479|4762261.0|178539.0|2292.0|1|16|1|6935|159
1480|5525398.0|141737.0|1873.0|2|16|1|6935|159
1481|3988.0|4103.0||1|16|3|6936|159
1482|94676.0|72700.0|1.0|2|16|1|6938|159
1483|441078.0|14856.0|502.0|1|16|1|6941|159
1484|3821.0|83.0|13.0|2|16|1|6941|159
1485|9995.0|173.0||2|16|3|6945|159
1486|73740.0|2963.0|23.0|1|16|1|6945|159
1487|631748.0|91797.0||1|16|3|6946|159
1488|9997.0|929.0||2|16|3|6946|159
1489|87947.0|14000.0||1|17|3|6925|159
1490|208700.0|24530.0||2|17|3|6925|159
1491|1228845.0|1639435.0||1|17|3|6928|159
1492|1862520.0|98314.0|10340.0|1|17|1|6931|159
1493|2515604.0|58729.0|689.0|2|17|1|6931|159
1494|56032.0|4733.0|158.0|4|17|1|6931|159
1495|11828360.0|545713.0|129.0|1|17|1|6933|159
1496|57996679.0|2357606.0|430.0|2|17|1|6933|159
1497|200957.0|9100.0|2.0|4|17|1|6933|159
1498|56941699.0|1738956.0|421.0|1|17|1|6934|159
1499|45677039.0|1188157.0|293.0|2|17|1|6934|159
1500|2878038.0|129471.0|2284.0|1|17|1|6935|159
1501|4364904.0|146188.0|1784.0|2|17|1|6935|159
1502|686.0|358.0||1|17|3|6936|159
1503|349276.0|13101.0|8.0|1|17|1|6941|159
1504|90272.0|6122.0|5.0|2|17|1|6941|159
1505|49328.0|349.0||2|17|3|6945|159
1506|49464.0|2173.0|18.0|1|17|1|6945|159
1507|84399.0|6586.0||1|17|3|6946|159
1508|555.0|25.0||2|17|3|6946|159
1509|55958.0|213000.0||2|18|3|6928|159
1510|1184659.0|79671.0|11657.0|1|18|1|6931|159
1511|1133840.0|37688.0|1650.0|2|18|1|6931|159
1512|32.0|9.0|24.0|4|18|1|6931|159
1513|7449890.0|519221.0|125.0|1|18|1|6933|159
1514|50059155.0|2427585.0|435.0|2|18|1|6933|159
1515|165896.0|9400.0|2.0|4|18|1|6933|159
1516|35239915.0|1399669.0|413.0|1|18|1|6934|159
1517|24432925.0|779130.0|219.0|2|18|1|6934|159
1518|1375754.0|84244.0|1776.0|1|18|1|6935|159
1519|6731546.0|195189.0|1118.0|2|18|1|6935|159
1520|50.0|60.0|1.0|4|18|1|6935|159
1521|589655.0|3626.0|2.0|1|18|1|6938|159
1522|2692.0|414.0|27.0|1|18|1|6941|159
1523|25344.0|2715.0|7.0|2|18|1|6941|159
1524|44823.0|1738.0|23.0|1|18|1|6945|159
1525|3311.0|151.0|105.0|2|18|1|6945|159
1526|344351.0|26946.0||1|18|3|6946|159
1527|6338114.0|255000.0||2|19|3|6925|159
1528|339289.0|1132000.0||2|19|3|6928|159
1529|1014958.0|63710.0|4862.0|1|19|1|6931|159
1530|588535.0|19231.0|633.0|2|19|1|6931|159
1531|92.0|33.0|80.0|4|19|1|6931|159
1532|9080557.0|370657.0|69.0|1|19|1|6933|159
1533|56691746.0|1232095.0|356.0|2|19|1|6933|159
1534|295596.0|15070.0|2.0|4|19|1|6933|159
1535|25038437.0|658464.0|213.0|1|19|1|6934|159
1536|25377559.0|659730.0|129.0|2|19|1|6934|159
1537|1316378.0|80414.0|2031.0|1|19|1|6935|159
1538|834008.0|26414.0|1027.0|2|19|1|6935|159
1539|9106.0|677.0|2.0|1|19|1|6938|159
1540|237993.0|10836.0|20.0|1|19|1|6941|159
1541|44955.0|2997.0|8.0|2|19|1|6941|159
1542|52596.0|1995.0|28.0|1|19|1|6945|159
1543|87113.0|17038.0||1|19|3|6946|159
1544|329.0|4.0||2|19|3|6946|159
1545|200.0|38.0||2|19|3|6947|159
1546|3472205.0|67067.0||1|20|3|6925|159
1547|151256.0|50000.0||2|20|3|6925|159
1548|56191.0|31860.0||1|20|3|6929|159
1549|14277.0|4969.0||2|20|3|6929|159
